SUBSCRIPTION_ID,actual_activation
859270560,0
859243699,0
859284416,0
855219292,1
849022216,0
613426532,1
862399268,0
858721321,0
855318836,0
856621244,0
853570613,1
855076173,0
855718867,1
858318667,0
860341901,0
860341901,0
860341901,0
860341901,0
853537687,0
853537687,0
853756568,1
853520454,0
858808177,0
854333868,0
855140640,0
859500959,1
860500370,0
853612443,0
858196685,0
859060997,0
854318951,0
853468727,0
855708208,0
858813111,1
856734004,0
862371836,1
859328589,0
858224300,0
858224300,0
859101375,0
859101375,0
855592723,1
848978690,0
861516477,1
861516477,0
861516477,0
854257171,1
858728076,0
861515743,0
859394400,0
859200837,0
859097590,0
858331907,0
858331907,0
862370243,0
862370243,0
854099738,1
861523457,0
858905602,0
855521813,0
855560484,1
860658296,1
859242550,0
859572987,0
849019643,0
858786613,0
855113716,1
859086981,0
856966092,0
854065589,1
859264503,1
859279890,0
859090709,1
855561075,0
854259293,0
859503153,1
852888642,0
855670536,1
859433020,0
877766477,1
877785715,0
872924616,0
859408582,0
859408582,1
859298304,1
856845458,0
854267460,0
862127156,0
859169195,1
859090714,1
926094516,1
927703317,1
935945112,0
932423502,1
934367629,0
935255646,0
936071559,0
865994591,0
871593020,0
877797462,0
911017801,0
910902092,0
908252881,0
908252881,0
910906332,1
910705532,0
909291302,0
910652289,0
911322225,1
911322225,0
911322225,0
910755423,0
911119840,0
910952180,0
911352794,0
908079739,0
910749754,1
910647889,0
913012063,0
912375503,0
910644834,1
910934460,1
910636065,0
910821791,0
935962820,0
866399050,1
877812740,0
874078818,0
933986175,1
935449565,0
935999200,0
936077036,0
934309234,0
873932075,0
877752520,0
876605478,0
876617598,0
876617598,0
875908813,1
873862180,1
873862180,0
874280444,1
873922095,0
873846382,0
876032700,1
876032700,1
873987014,1
873987133,0
874199860,0
873717446,0
873717446,0
873717446,0
873706613,1
873733925,1
876013935,1
874264388,0
875955518,1
874035382,1
875498300,0
878130852,1
874317946,1
859389510,0
857272534,0
855796227,0
859200073,0
853566842,0
854058519,0
853866653,0
855828136,0
859275799,0
854309102,1
855066477,1
855341912,1
855798610,0
854313161,0
849415226,1
854051542,1
859392701,1
861649024,1
857259320,0
853902598,0
859493417,0
861644742,1
855687652,1
860288357,1
860288357,0
858075135,0
853590211,0
878035870,0
871593781,0
878213112,0
878411103,1
874181213,1
874181213,0
866467087,1
871586707,1
877793350,1
873993014,0
874004292,0
877817471,0
874066560,0
876002733,1
876013155,1
871547199,0
873496016,0
877823820,0
873624771,1
874139065,0
873063610,1
875945403,0
934506237,0
934506237,1
937667383,0
874283413,0
874231576,0
875946908,0
873912773,0
853743412,0
853743412,1
853743412,1
859189880,0
855774300,0
859078785,0
859078785,0
854167881,0
855320596,0
856732995,0
853786225,0
853520210,0
859094787,1
859574786,1
859209985,0
857096357,0
858265765,0
859566780,0
859405283,1
873794764,1
873794764,1
874002315,0
874252125,0
878416257,0
878416257,0
877997401,1
873817055,0
873825336,1
875903455,1
873974889,1
873513070,1
873707927,0
873886067,0
873737658,1
873552484,0
873034457,1
875487390,0
873782611,0
873883060,0
878178351,0
878384279,1
878511655,0
859426948,0
859426948,0
859426948,0
862423122,1
865974937,1
874202174,1
873457008,0
876330871,0
876335453,1
938282712,1
934593977,0
937564545,0
937882429,0
937882429,0
937882429,0
937882429,1
937642420,1
937642420,1
874186763,0
870258720,0
873846997,1
865992218,1
936516596,0
932515154,0
927714220,1
932520561,0
934514690,0
931932672,1
937707441,1
937890920,0
937757820,0
931622233,1
939553040,1
931727508,1
931727508,1
931727508,1
932013686,0
939786256,1
934598277,0
937956474,0
940112928,0
937821201,0
939785985,0
938274993,0
931908317,0
937988655,1
937988655,0
938261921,0
937569685,0
935989706,0
932229061,1
936084148,1
934412071,0
934412071,1
927589443,0
936079264,1
935442425,0
934536501,1
932335016,0
936082814,0
934556428,0
938292230,0
939555269,0
937683531,1
937683531,0
931736284,0
932032066,1
937918611,0
936024392,0
934517721,0
932256694,0
934666459,0
925409530,1
937844915,0
937893175,0
937893175,0
937893175,0
932128230,0
937716652,0
931971024,0
934663077,0
808264721,0
692294940,0
582689643,1
519790104,0
2958741,0
506946161,0
622486788,0
716349196,0
128878396,1
498379310,1
834603639,0
502184422,1
814973509,1
321553157,0
665068601,0
510632724,0
498200087,0
598037825,0
449390305,0
786506616,1
770948162,0
622345425,0
529085043,1
220483664,0
890215350,0
889433232,0
890731915,0
890731915,0
890095486,0
882389173,0
890742258,0
887725944,0
890731236,1
925996833,0
936038839,1
935249117,1
931578259,1
937804976,0
934553697,0
932454505,0
937729780,1
934554591,0
937582573,1
935455020,1
936024394,1
936024394,1
936024394,0
932193513,0
927716011,0
927716011,0
927716011,1
932143141,1
932143141,1
932143141,1
932143141,1
932143141,1
932143141,1
932143141,1
932201953,0
932516688,0
936610785,0
927770385,1
937777698,0
935444707,0
937714132,0
934214438,0
937707212,0
937648644,1
931777561,1
931777561,0
937920844,0
937942753,1
937713403,0
937917559,0
937953345,0
937953345,0
937953345,0
934513059,0
937584278,0
937680234,0
937680234,1
937701008,1
932252751,0
927581135,0
937995301,0
937828553,1
937826529,0
938281133,0
929403776,0
929403776,0
926019891,0
937602156,0
934085151,1
937924471,0
932237026,0
937616189,0
932124868,0
937574391,0
937699563,0
931734308,0
937970595,0
937773509,1
932128240,0
937962338,1
937677372,0
937574476,0
915755058,1
937625728,0
937932202,1
937993998,1
937808829,0
927797967,0
939497785,0
937594233,0
854345249,1
858228490,0
859091389,0
858781624,1
855528126,0
861089950,0
861217890,0
859084947,0
859260334,0
853853085,1
859311211,1
859311211,1
859311211,1
859311211,0
860657003,1
854245654,0
861154846,0
859104581,0
857328336,0
855216108,0
859400020,0
849385898,0
933974056,1
925972126,1
925972126,1
925972126,0
935946322,0
861126419,0
855244124,1
857328573,0
859094976,1
933990352,0
932352976,0
938961724,0
860261878,0
861638463,1
859182202,1
855249679,0
862050068,0
860241390,1
849326553,0
858983128,1
875523563,1
875523563,1
875523563,1
875523563,1
875523563,0
875517389,1
874080769,0
873027391,0
937948138,0
937575279,0
931722169,1
938278202,0
937696395,0
937907588,1
932260250,1
935447080,1
936066578,1
934500563,1
934500563,1
934500563,1
754304756,1
938262464,0
937565661,1
937574796,1
933983857,1
938264775,1
937613903,0
937793536,1
937888962,1
937836677,1
932297113,1
937676382,0
937686348,0
937707913,1
932558567,1
933957502,1
933957502,0
937690694,0
934673384,0
932437180,0
931772376,0
866411538,0
873626484,1
873883554,1
859415428,1
878428569,1
932469401,0
932490391,0
934671346,0
937579281,0
937702566,0
937802525,0
873816754,0
873040668,1
874038904,0
876013371,0
873538962,0
866211054,1
936085205,0
937581930,0
934354213,1
935950299,0
927590408,1
937613748,0
937687590,0
927427255,1
937833549,0
937650025,1
937572583,1
938808535,0
937892083,1
938995826,0
937640916,0
874077060,1
874036766,1
875827853,0
874211326,1
873619545,1
874281592,1
876022752,1
876022752,1
937564155,1
937819557,1
931882540,1
931882540,0
934498886,0
937578000,1
932464770,1
932464770,1
932464770,1
932464770,1
934629259,0
937598016,1
939557794,1
937940282,1
937940282,0
932160521,1
937842215,1
937806580,1
931915494,0
933958003,0
912374297,0
931891978,1
937644751,0
937854565,0
928695612,0
937805704,1
934365295,1
937790181,1
938284797,0
937881479,0
937573590,0
934478272,1
932553936,1
937656496,0
937576013,0
932516988,0
878379131,1
878379131,1
878379131,0
871712786,0
934510530,0
935453969,1
936039263,1
935954972,1
934088616,1
915812305,1
915812305,0
915812305,0
935970260,0
934253408,0
934105332,0
934105332,0
935987085,0
932259340,0
932259340,1
934310428,0
932453370,0
926002441,0
934351966,0
933960232,1
938994661,1
938284714,0
937628585,0
938282940,0
932456350,0
932197247,1
931855721,0
932193980,1
935957807,1
935957807,1
936053077,1
931719878,1
935443136,0
935443136,1
748386449,1
937615808,1
933983245,0
934448907,0
934448907,0
937658987,1
937938398,0
927588307,1
937564109,1
937956379,0
934205746,0
934105754,1
934374836,0
928701572,0
937957611,0
937576479,0
936088452,1
937681730,0
935965622,0
937577572,1
932388382,0
937787189,0
925978032,1
937564263,1
937863199,1
937863199,0
937759057,0
937738888,1
934628938,0
932517507,0
934498010,1
937953833,1
937953833,0
937567160,1
937710050,0
937906315,0
932391502,1
935982717,1
936054626,0
937919424,1
919349686,1
919349686,1
938286685,0
931953150,0
932190879,0
932190879,0
935285690,1
937572734,0
932142956,0
937705517,1
935975220,1
931856103,0
939184960,0
939184960,0
936517101,1
937563892,0
932326562,1
937940160,0
934657963,0
937756065,0
937671015,1
932413527,1
937619574,1
937922097,1
937922097,1
937570027,0
938000788,1
937742982,0
938290508,0
937669218,1
932266464,1
934393699,1
931793537,1
850999376,1
934383766,0
932440991,1
935986816,0
935982959,1
936003206,0
932448446,0
855143149,0
855143149,0
862046455,0
862046455,1
855816755,0
874055103,0
876006515,0
873461709,0
873601454,0
873871070,0
873871070,0
873871070,0
873871070,1
873669018,1
874080324,1
874033237,0
874206685,0
875520221,1
875924213,0
873570964,0
937641429,1
937567650,1
937882290,0
937943767,1
938264617,0
936024403,1
932249330,0
935450803,1
928717231,0
939627039,1
934288624,1
936027362,0
936081376,0
935969805,1
931911643,1
934555299,1
929623268,1
932428961,1
932428961,0
937770851,0
937797351,0
937797351,0
937870667,1
936051121,1
937879804,1
937879804,1
937879804,1
937879804,1
937879804,1
937879804,1
937879804,1
933957172,0
933957172,0
937642500,1
928722868,0
928725538,0
934557247,1
937585697,1
937585697,0
931746023,0
937665225,1
925997743,1
925997743,0
937748395,0
934649304,0
937838200,0
937569426,0
934476581,1
934529343,0
937657042,0
937566677,0
937629062,1
939264447,0
937776915,1
854199340,1
854199340,1
854199340,1
854199340,1
854199340,1
854199340,1
854199340,1
855744722,1
854805192,1
854811464,1
938282058,1
937840583,1
937840583,0
939186968,0
937775364,0
854843985,1
855250580,1
936004122,1
936004122,0
937807896,1
937685496,1
937570873,1
939186408,1
866536908,0
873623051,1
875470443,1
875993537,0
873883117,0
873594159,0
873594159,1
936058682,0
938297206,0
939554353,0
934475818,0
937799944,1
712015391,0
935258517,0
925956707,1
933958173,0
934211894,1
937337727,1
932500175,0
938276565,1
932128359,1
932128359,0
937787134,0
937928965,0
938996896,0
937667986,0
937711752,1
936059479,1
850989700,1
935440657,0
935947076,0
913966389,0
936516967,0
934447818,1
936075250,1
936077446,1
936077446,1
936345221,0
936345221,1
926026697,1
937662458,0
937640033,1
936055215,1
937823890,1
937823890,1
937667965,1
937667965,1
854806956,0
853686208,0
853523400,1
856861473,1
856861473,0
855640494,1
854281482,1
855333319,1
937594473,0
937899073,1
854835931,1
852962032,0
853415627,1
934311396,0
935979847,0
936003816,1
934143835,0
934515577,0
938296467,1
937862150,0
938282756,0
931575077,1
932456417,1
932456417,1
932456417,0
934540475,0
937845190,1
937660014,1
937660014,1
932206030,0
937800040,1
937657605,1
938996183,0
937651978,0
937701569,0
934640745,0
937901016,0
925937791,1
937862362,1
937567280,1
937567280,0
938263626,1
931915302,0
938286531,0
937583380,0
939555129,0
937569142,0
937894818,1
937954581,1
937954581,1
937954581,1
933979835,0
927706716,0
754417257,0
932486896,0
933988558,1
937574802,1
932595411,0
932595411,0
939556496,0
937668567,1
932532887,0
937990038,1
937623173,0
938989926,1
937943219,0
938263104,0
937726266,1
934522269,1
934522269,0
937697656,1
937750874,1
937734408,0
939555400,0
938271937,0
933986977,0
874296928,0
875487046,0
877826187,1
878499746,0
877789684,0
873458116,0
877824581,0
874280118,1
875983016,0
873939429,0
866526084,0
866168006,0
876943817,1
938287851,0
932462490,0
927583084,1
937568053,0
871720450,0
874209704,1
875923695,1
875514460,1
874156228,0
874069522,0
874069522,0
873812800,1
873735534,1
865979785,1
933987447,0
938296998,0
938983573,0
932212086,1
877514602,0
873481140,1
873841486,1
873841486,1
875960779,0
877181845,1
873854260,1
873689403,0
873956502,0
873845865,0
929651619,1
934177819,0
444405892,1
934315000,0
931839259,0
932217085,0
873834070,0
873050550,0
873794788,0
936051357,0
932023594,0
937044408,0
937044408,1
937044408,1
937044408,0
934389914,0
935454160,0
932227380,0
927585738,0
927585738,0
927585738,1
937654819,1
938290067,0
937670198,1
936862925,1
931958473,0
936075858,0
935991236,1
932086690,0
936605317,0
935991030,0
932333114,0
932205169,0
926057978,0
934505139,1
933991122,0
934386599,1
934202217,0
937704264,0
934382915,0
934525137,0
932027440,0
936012340,1
934544480,1
934544480,1
936005555,1
934420286,1
932489610,1
932240740,0
932208102,0
932209477,0
937906054,0
937809707,0
933958942,0
935446261,0
934409496,0
932225196,0
934559161,1
932235016,1
932235016,0
937570254,0
934187727,0
936054439,1
936069337,0
909434002,1
910894053,1
910894053,1
910894053,1
910894053,0
912264868,0
911489156,0
911325538,1
910888155,1
910888155,1
910888155,1
910888155,1
910888155,1
910888155,1
911039337,1
911039337,0
911091213,0
910692878,0
911132002,0
906642368,1
912289039,1
912289039,1
912289039,1
912289039,1
910651503,0
911427191,1
911498018,1
913084319,1
907780565,1
912144433,0
913022553,0
911461002,0
913041987,0
910508169,0
911112978,1
910686023,0
913776607,1
937927612,0
917901008,0
935255601,0
933986915,0
937821288,0
937786357,0
934568802,1
703660272,1
937507309,1
937507309,0
937784895,1
937707525,1
931737523,1
931737523,0
931737523,1
931737523,1
931737523,1
931737523,1
933965058,1
933991694,0
933972453,1
936062994,1
936062994,1
927440614,0
934518767,0
935952299,0
926214233,1
932130484,0
931964426,1
936069514,0
936069514,0
936069514,0
932080050,1
937679344,0
936027856,0
937628831,0
937894095,0
937695550,1
932419454,1
937799155,1
937799155,1
937941453,0
938654337,0
939135096,1
934527066,0
937796838,1
937909464,1
937909464,0
932561009,0
937576358,1
937734793,0
937573361,0
927707824,1
934286082,0
937941521,0
937941521,0
932020371,0
937744967,0
938278972,1
934621916,0
934658351,0
934658351,0
938016102,1
931726002,1
937619485,1
937619485,0
932294904,0
937981337,0
940337106,0
940337106,0
932348844,0
937924754,1
937993429,0
937570034,0
937654754,1
932128384,0
936057388,0
931573867,0
928711243,0
937843868,0
937656937,0
937584479,1
937566003,1
937638602,0
937641800,1
939186654,1
937774417,1
937911568,0
932225093,0
934501862,1
938285605,0
937731202,0
937570289,0
938281999,0
932439993,1
937585277,1
937567782,1
937784085,0
938286919,0
937687890,1
937609478,1
932144405,0
933989105,0
937614016,1
932497810,0
932489811,0
936056920,0
937851933,0
939555440,1
932295797,0
937708227,0
932245182,0
908082603,0
905529856,1
909489007,1
908250635,0
905981888,1
907892439,0
907692320,0
905186073,0
908083510,1
897434537,1
907836203,0
908886516,1
907723760,0
908159238,1
908003780,1
907415635,0
907540262,0
908251203,0
908891082,0
908891082,0
908891082,1
908882488,0
909182769,1
905667733,0
907600954,0
908162154,1
907681881,1
907727980,1
907847230,1
905696293,1
908147501,1
907734052,0
908071487,0
908071487,1
907723367,0
907600546,1
907489452,1
907489452,1
907489452,1
907489452,1
907489452,1
907489452,0
889254999,0
883502212,0
889269800,0
891790640,0
889287783,0
889438659,0
889313761,0
888481487,1
886128348,1
886128348,1
890733536,0
890736895,1
890234494,1
888474088,1
889476221,0
890047454,1
890734841,0
889843631,0
890188441,0
888393108,0
890728015,1
889463951,0
889443207,0
886234323,0
888221783,1
889264893,0
883080800,1
889486370,1
889486370,1
886341818,0
889415309,1
889888251,0
888329822,0
885837230,0
889662454,0
891759209,0
888307359,1
889320188,1
908090125,0
907512866,1
907423447,1
907847543,1
909023209,0
907845675,0
907518721,0
909412724,0
905519502,0
908055201,0
884587743,0
909683868,0
907528732,1
909251677,1
909251677,0
907543221,0
907543221,0
909227113,0
909652783,1
907572786,0
884580760,1
907942201,0
907602501,0
906620534,0
906641270,0
907882139,0
909640008,1
907979613,0
909685973,0
908024370,0
907483778,1
907998218,1
908022856,1
884583756,0
911491030,0
913068281,1
912128918,0
911144740,1
913035776,0
910879744,1
913644641,1
913096061,1
913096061,0
911529509,1
911068184,1
907776642,1
907776642,1
907776642,1
907776642,1
907776642,1
907776642,1
910678170,0
911451381,0
910854013,1
911343931,1
913031174,0
911452276,0
907958496,0
910810754,0
910600646,1
911531213,0
910997455,1
910997455,0
910998474,0
911534239,1
911408567,0
911408567,0
905189339,0
911454715,0
911138194,1
911340058,0
910693343,1
911480416,1
911320762,0
940302612,0
937765755,0
932406699,1
937643849,1
937629103,0
932490487,1
937787924,0
937646598,0
937646598,0
398085166,0
937751176,0
937613471,1
937754106,1
932189433,0
937574766,0
937694141,1
936057921,0
855691018,1
854182518,0
858179466,0
855186525,1
855815277,0
853450815,0
852890096,0
806802188,0
855065213,0
944293709,1
609686055,0
476612088,0
476612088,0
560798194,0
911324738,1
911328231,0
911538346,0
913271301,1
911106723,1
910841990,1
910841990,0
909437598,0
911019748,0
911019748,0
910789830,0
911487956,1
907895279,1
910850157,1
911111947,1
913641957,1
913641957,0
910907607,0
910971368,0
911116937,1
913597377,1
908102670,1
908102670,0
912286263,1
912254353,0
911476858,0
910988728,1
907860884,1
907860884,1
907860884,0
911349748,0
910942396,0
910748516,0
913278454,1
910503364,1
910503364,1
910503364,0
890738715,0
889950371,0
889256803,1
889356925,0
887911990,0
885814364,0
890245773,0
890743300,0
890144256,1
890743931,1
891667671,0
891667671,0
888531798,0
887757650,0
885761681,1
888277006,0
874250205,0
889406032,0
889882519,0
889882519,0
890192438,0
890027835,0
875532559,0
890722759,0
888047424,0
890722135,1
889642039,1
889642039,1
889642039,0
888424669,0
890725456,0
891705625,0
888285404,0
890136242,0
890115957,1
888442160,1
888442160,1
891725513,0
889447550,0
872794426,0
892013071,1
907947357,1
907947357,1
907947357,1
907984237,1
907602077,1
907906019,1
907783151,1
907783151,1
907846122,1
909241102,0
907961680,0
904969362,0
908275444,0
908000383,1
907766309,1
907766309,0
906627800,0
905453230,1
908013898,0
908011314,0
907731963,1
909857572,0
907435705,1
907485127,1
905841153,0
905520543,1
908967724,0
907540923,0
905813463,0
907919840,0
908006642,1
907596990,0
907640681,0
905959282,1
909325961,0
905279294,0
907724250,1
908967927,1
907708171,0
908205129,1
905842152,0
907716270,0
909911023,1
907497488,0
905862917,1
911333259,1
910945171,0
911372158,1
910992185,1
911066164,1
910755767,0
914871138,0
911402099,1
910953239,1
910953239,1
912256088,1
910914046,0
911450545,0
911450545,0
910682288,0
910938051,1
910884002,1
910950763,0
910573021,1
910486975,0
911054691,0
914855967,0
910576180,1
910516707,1
910473229,1
913233086,0
907973658,1
914974190,1
910546416,0
914860656,0
907631490,1
913112438,0
908025494,0
911179987,0
910474541,1
913203554,1
913203554,0
911563667,0
910895811,0
914858678,0
914858678,1
911064850,0
913842074,1
910868305,1
891696962,1
891696962,1
891696962,1
891696962,1
889640049,0
889244422,1
886295544,0
889613705,0
889250812,0
891740374,0
889570520,0
891735927,0
891745103,1
891752402,0
889696815,0
889414068,0
889296266,0
889296266,0
889296266,1
889835690,0
891697163,1
892506234,1
891727040,1
891727040,1
891727040,1
891727040,1
891727040,1
891727040,1
891727040,1
891727040,0
889556563,0
889240976,1
907760526,1
907462379,1
907779346,1
884732283,1
905738294,0
907666763,1
909243117,0
904905987,0
907845193,1
909324488,1
907986341,1
908138071,1
908114999,0
909767423,0
907661096,0
905878411,0
909324638,0
909452025,1
909249899,1
907748429,0
906628428,1
908001262,1
908001262,1
908001262,1
908001262,1
905891178,1
905891178,1
905891178,0
907519224,0
909720420,0
908051658,0
909317835,1
908054392,0
905599066,1
907776495,1
909441589,0
907906692,0
909458921,0
911554334,0
913203471,0
914070760,1
913095479,0
910952525,1
914068267,1
910932234,1
910932234,0
910825121,0
908230129,0
905818036,0
905818036,1
910216673,1
910216673,1
910216673,1
910216673,1
910216673,0
910960754,0
911142730,0
911142730,1
911366782,0
907913262,1
907975318,1
911505784,1
910723958,0
911011488,0
911046922,1
910913325,0
909278888,1
912258799,1
912258799,1
912258799,1
912258799,0
910661342,0
911336873,1
910650810,1
910816646,1
910957822,1
910620361,1
910823040,0
908284680,1
907583630,0
910781412,0
913426913,0
911338854,0
908108420,0
911357136,0
910963120,0
910657818,1
905812687,0
889819187,0
888125233,0
888266364,0
888266364,1
889688919,0
889549679,0
889549679,1
889251625,0
889260429,0
889249031,0
889406621,0
883091223,0
891624543,1
889818938,1
889818938,1
888446756,1
889729915,1
889262995,0
891692697,1
888378403,1
891627232,1
891736064,1
889667289,1
889270165,1
890247429,0
892426489,0
890247724,0
888140870,1
891973497,0
872797109,1
891629102,1
891629102,0
891707137,1
889243170,1
889243170,1
889243170,0
888021535,0
889916864,0
888162718,1
909241881,1
908093968,1
905863709,1
905722200,0
909760176,1
909841331,1
907870845,1
907823797,0
905517904,0
905517904,1
907514981,0
907928464,0
908271240,1
907278686,1
905620846,0
905620846,0
905620846,0
905942224,1
907485791,1
907485791,1
905721537,1
907507639,1
909771686,0
908008432,1
907998443,1
907482920,0
906625225,1
909414930,0
907497419,0
905770551,0
907507655,0
905516689,0
905949063,0
889613161,0
887764104,0
890060742,0
890040991,0
888568248,1
889867948,1
889867948,1
890139114,0
886270115,0
889669814,0
889669814,1
889614346,1
887996615,1
889693806,1
888458529,0
887779563,1
889824342,1
889816899,0
889244301,1
888279070,0
887749798,1
887749798,0
890113247,1
890113247,0
891695255,0
877929393,1
877990827,1
890124909,0
892053759,1
889241402,0
891709734,0
889852999,0
891695132,1
888333150,0
888399055,1
887910763,0
890219437,0
891741607,0
891741607,0
891696162,0
888280383,0
907614589,1
908797890,1
906013486,1
905703851,1
905703851,0
905264458,1
907656620,0
909327535,0
908786616,0
821037582,0
821037582,0
840734746,1
767792663,0
844348350,1
778085129,0
534572469,0
520035220,0
717252193,0
542512699,0
227316749,1
792695734,0
447409759,1
335717060,0
848376331,1
836680487,0
783975410,0
840564236,1
784174514,0
726799152,0
681278673,0
755593783,0
755593783,1
742202508,1
666190653,0
677926552,1
805741061,0
398968385,0
572772453,0
572772453,0
779190934,0
779190934,0
629686449,1
398280710,1
784725055,0
542348231,0
542348231,0
542348231,0
542348231,0
542348231,0
542348231,0
542348231,0
542348231,0
542348231,0
542348231,0
542348231,0
542348231,0
542348231,1
496921102,1
824932086,1
569646795,1
569646795,0
810733186,0
776556649,0
729225590,1
242324717,1
706209877,1
792477359,0
220453389,0
669842664,0
759429904,0
16694346,0
681346678,0
718188285,0
494652246,0
5591424,1
803344100,0
742873298,1
142423708,1
442775380,1
500659852,1
500659852,0
462401597,0
818677961,0
647953571,0
759205962,0
755325171,0
787026465,0
814860894,0
808339316,1
442549372,0
347524318,0
414726350,1
847192366,1
749649868,1
825773280,0
449257982,1
433012262,1
763252357,1
781066792,0
507988198,0
409593450,0
675479799,0
541159870,0
493915675,0
783937883,0
783937883,0
826514632,1
747219985,0
699301566,0
688545491,1
779195599,1
883108088,1
878489013,0
883103828,0
890119983,0
886008590,1
886079667,0
891747525,1
881184090,1
891699799,1
891699799,0
887763920,0
891724069,0
887335232,1
889275706,1
890195420,1
889318107,1
890051513,0
887767890,1
890041259,0
889252022,1
889369151,0
889327069,0
892015090,0
890202242,0
891705355,0
889968063,1
889968063,0
891741635,1
889988004,0
891723922,1
890233674,1
889833844,1
889856249,0
891737309,1
889439550,0
889916210,1
887773571,1
887773571,1
887773571,0
891749913,0
888465827,0
890008870,1
889799347,0
888269216,1
889611595,1
889626305,1
873451662,0
886214350,0
890181481,1
889336715,1
889336715,0
878286636,1
886110116,0
878025489,1
890032698,1
891733931,1
889240496,0
889926335,1
891744564,1
888445732,0
890000796,0
888278071,1
889611569,0
889611569,0
889611569,0
889611569,0
889611569,0
891752246,0
890224054,0
889972680,1
887745452,1
905812687,1
911535380,0
911355526,0
912285776,1
907856967,0
910218134,1
912272665,1
912272665,0
912245730,0
911361006,0
911476734,0
907997417,0
911413187,0
911124965,0
911009147,1
944254856,0
767601586,0
331868273,0
673631296,1
798776313,0
463760904,1
846476324,0
781919990,1
835905221,0
102233725,0
796415324,1
608104789,1
917002414,0
919478916,0
919478916,0
919478916,0
919741348,0
917999502,1
920224589,1
919776307,1
726487094,0
848896670,0
849008904,0
571656426,1
849207840,0
694600791,0
844359259,0
403301673,1
376376338,0
836685735,0
801536432,1
746096187,0
748386520,0
822739347,0
607839898,0
609716162,0
734416769,1
836575751,1
836575751,0
7565242,0
755315426,0
783950350,0
603092722,0
688543801,0
622710004,0
846686213,0
593265626,0
802197650,0
747411044,0
885844252,0
887987574,0
889920708,0
890245478,1
885981690,0
889798778,0
890091776,0
888442767,0
891534454,0
887749096,0
889903493,1
888278205,0
888478740,0
889419977,1
890135330,0
888140288,0
889906989,1
889993670,0
889263345,0
888184753,0
890172632,1
890172632,1
889809166,0
889329382,0
886553600,1
889262664,0
889262664,0
888331313,1
886100567,1
888319477,0
890229710,0
937908413,0
937908413,1
932389012,1
932389012,1
932389012,1
932389012,1
932389012,1
932389012,1
932389012,1
932389012,1
932389012,1
935936174,0
937603549,1
931912606,1
931912606,1
931912606,1
931912606,1
931912606,1
931912606,1
931912606,0
937739144,0
935982788,1
938271900,1
937576983,1
544755814,0
935886003,1
937855199,1
931869017,0
937848890,0
932215939,0
935893835,0
931929216,0
937659324,1
932109368,1
935444903,0
926117075,1
932495728,0
934572288,1
932412681,0
941514231,0
937913091,1
937872405,0
14649416,0
210445028,0
646213904,0
58108914,1
776793276,0
827369087,1
608103355,0
403307444,0
821467670,1
842505968,0
805787827,1
759018980,0
794376320,0
602621500,1
487222279,1
544771205,0
775414394,0
744004164,0
826609883,0
788862150,1
841093598,0
537177933,0
827366505,0
606524318,0
846676908,1
533401316,0
798725473,0
491817811,0
655736736,1
740590264,1
740590264,1
740590264,1
740590264,0
725217011,0
357261589,0
263977106,0
614717305,1
124557053,1
935910100,1
932024644,1
932184853,1
932184853,1
932184853,0
933957298,1
926161778,0
937576946,0
937576946,0
937576946,0
931725324,0
931725324,0
937973721,0
937973721,0
932132999,0
935873465,0
935873465,1
932234035,1
932234035,1
932234035,0
932067106,1
940577357,1
940577357,1
940577357,1
940577357,1
940577357,1
940577357,0
937764004,1
931939814,1
931598014,0
937992903,1
937721075,1
937721075,1
934593051,1
932602508,0
933973737,1
925974259,0
941721919,0
932470616,1
932468308,1
932468308,0
932257784,0
931764719,1
931614372,1
931614372,0
932115832,1
931770188,1
931770188,0
940309709,0
931943284,0
931970680,0
942040142,0
937727416,1
932107925,0
931978915,0
931604430,1
931767774,0
942092767,1
932071874,1
932071874,0
932336024,0
942691462,1
942145127,1
931875507,0
932119249,1
932361868,1
937720412,0
931892082,0
932557626,0
932557626,1
931738573,0
932406969,0
935445338,1
932102197,1
926025949,0
933985717,1
932541393,1
937776406,0
931979002,1
936044231,1
932468294,1
932468294,0
932585962,0
931727988,0
931727988,0
941515356,0
931710889,1
942047685,0
942060840,1
942034183,1
942034183,1
942044066,1
944206733,0
944381250,0
932368691,1
942037766,1
942111631,0
932601699,0
931999293,1
931588434,1
932050603,0
942117262,1
942139806,0
943622196,0
932002863,0
931789140,0
942084281,0
944000918,0
932330222,1
942048622,1
942048622,1
942072415,0
942132205,0
932179728,0
942184631,1
941997615,0
942055776,1
932527597,0
942142294,0
942007125,1
932283392,0
942141967,0
830094253,0
932120164,0
942117678,1
944027124,0
932008166,0
937975044,0
942144603,1
942110309,1
931712199,0
931609363,1
931789019,0
931789019,1
942140971,0
942118469,1
942065000,0
925941247,0
942064416,0
932474435,0
942035791,0
932023250,1
944227284,0
944015061,0
942129974,0
941994947,0
942115261,0
931885761,0
944037259,0
944213986,0
934613416,1
944157087,1
942095532,1
944004027,1
944145196,1
944104369,1
931890904,1
931890904,0
944013397,0
945112741,0
945274818,1
944205185,1
944093852,1
937766356,0
944080293,0
462427694,1
584325967,1
217625808,1
655568646,0
804039837,1
630932073,0
630793793,0
135165791,1
284276903,0
699183747,0
802986748,0
688952091,1
544763100,0
444095721,0
755648144,1
814988296,1
666576069,1
810915824,0
