ACTIVATION_DATE,SUBSCRIPTION_ID,REVENUE,GENDER,,,BUNDLE_NAME
9/30/2023,630468191,10,Male,,,Hourly Bundle 400MB
9/24/2023,836598237,11,Male,,,Hourly Bundle 400MB
9/24/2023,593138875,17,Male,,,Daily 200MB Data Bundle
9/24/2023,553082310,17,Male,,,Daily 200MB Data Bundle
9/25/2023,705098072,17,Male,,,Daily 200MB Data Bundle
9/24/2023,846517628,12,Male,,,Hourly Bundle 512MB
9/26/2023,815692540,17,Female,,,Daily 200MB Data Bundle
9/29/2023,815692540,17,Female,,,Daily 200MB Data Bundle
9/28/2023,635718623,10,Male,,,Hourly Bundle 400MB
9/30/2023,899356687,12,Male,,,Hourly Bundle 512MB
9/27/2023,892836572,10,Male,,,Hourly Bundle 400MB
9/25/2023,898956250,17,Male,,,Daily 200MB Data Bundle
9/29/2023,898987324,10,Male,,,Hourly Bundle 400MB
9/24/2023,884593902,15,Male,,,Daily 200MB Data Bundle
9/27/2023,898970025,10,Female,,,Hourly Bundle 400MB
9/24/2023,899535318,17,Male,,,Daily 200MB Data Bundle
9/26/2023,899535318,17,Male,,,Daily 200MB Data Bundle
9/24/2023,899473230,17,Male,,,Daily 200MB Data Bundle
9/25/2023,899473230,17,Male,,,Daily 200MB Data Bundle
9/28/2023,899473230,17,Male,,,Daily 200MB Data Bundle
9/30/2023,899473230,17,Male,,,Daily 200MB Data Bundle
9/25/2023,898733215,10,Female,,,Hourly Bundle 400MB
9/25/2023,898819391,10,Male,,,Hourly Bundle 400MB
9/25/2023,899005649,17,Female,,,Daily 200MB Data Bundle
9/28/2023,898816829,11,Female,,,Hourly Bundle 400MB
9/28/2023,898816829,11,Female,,,Hourly Bundle 400MB
9/26/2023,886296297,110,Male,,,Monthly 1GB 110AFN
9/25/2023,898954614,11,Male,,,Hourly Bundle 400MB
9/27/2023,897917910,17,Male,,,Daily 200MB Data Bundle
9/30/2023,889619467,17,Male,,,Daily 200MB Data Bundle
9/24/2023,898858775,17,Male,,,Daily 200MB Data Bundle
9/28/2023,898746397,15,Female,,,Daily 200MB Data Bundle
9/26/2023,878289311,10,Male,,,Hourly Bundle 400MB
9/30/2023,898957985,10,Male,,,Hourly Bundle 400MB
9/27/2023,892789379,17,Male,,,Daily 200MB Data Bundle
9/26/2023,899236382,17,Male,,,Daily 200MB Data Bundle
9/27/2023,899236382,17,Male,,,Daily 200MB Data Bundle
9/28/2023,899236382,17,Male,,,Daily 200MB Data Bundle
9/29/2023,899236382,17,Male,,,Daily 200MB Data Bundle
9/29/2023,897706291,15,Male,,,Daily 200MB Data Bundle
9/29/2023,898855913,17,Female,,,Daily 200MB Data Bundle
9/27/2023,892877402,10,Male,,,Hourly Bundle 400MB
9/30/2023,889240214,17,Male,,,Daily 200MB Data Bundle
9/30/2023,889240214,17,Male,,,Daily 200MB Data Bundle
9/26/2023,899437533,10,Male,,,Hourly Bundle 400MB
9/30/2023,899437533,10,Male,,,Hourly Bundle 400MB
9/27/2023,889875762,10,Male,,,Hourly Bundle 400MB
9/24/2023,898952201,10,Male,,,Hourly Bundle 400MB
9/25/2023,899338084,17,Male,,,Daily 200MB Data Bundle
9/24/2023,878082391,10,Female,,,Hourly Bundle 400MB
9/27/2023,794418591,17,Male,,,Daily 200MB Data Bundle
9/27/2023,757120607,10,Male,,,Hourly Bundle 400MB
9/30/2023,659834234,12,Male,,,Hourly Bundle 512MB
9/27/2023,26389090,17,Male,,,Daily 200MB Data Bundle
9/28/2023,340192348,110,Male,,,Monthly 1GB 110AFN
9/28/2023,338711576,10,Male,,,Hourly Bundle 400MB
9/29/2023,566428455,10,Male,,,Hourly Bundle 400MB
9/30/2023,821142869,10,Male,,,Hourly Bundle 400MB
9/28/2023,599423066,17,Male,,,Daily 200MB Data Bundle
9/29/2023,599423066,17,Male,,,Daily 200MB Data Bundle
9/26/2023,692374810,10,Male,,,Hourly Bundle 400MB
9/28/2023,385985489,10,Male,,,Hourly Bundle 400MB
9/24/2023,169787264,11,Male,,,Hourly Bundle 400MB
9/28/2023,169787264,11,Male,,,Hourly Bundle 400MB
9/29/2023,169787264,11,Male,,,Hourly Bundle 400MB
9/29/2023,169787264,11,Male,,,Hourly Bundle 400MB
9/30/2023,169787264,11,Male,,,Hourly Bundle 400MB
9/27/2023,665037058,15,Male,,,Daily 200MB Data Bundle
9/25/2023,584080775,17,Male,,,Daily 200MB Data Bundle
9/25/2023,776417924,17,Male,,,Daily 200MB Data Bundle
9/24/2023,569810999,17,Male,,,Daily 200MB Data Bundle
9/30/2023,32167770,17,Male,,,Daily 200MB Data Bundle
9/26/2023,844042738,17,Male,,,Daily 200MB Data Bundle
9/29/2023,659211745,50,Male,,,Daily 1GB for 50 Afs Subscription
9/28/2023,617408414,17,Male,,,Daily 200MB Data Bundle
9/30/2023,765107225,10,Male,,,Hourly Bundle 400MB
9/28/2023,729127953,11,Male,,,Hourly Bundle 400MB
9/24/2023,814905634,17,Male,,,Daily 200MB Data Bundle
9/25/2023,814905634,17,Male,,,Daily 200MB Data Bundle
9/25/2023,814905634,17,Male,,,Daily 200MB Data Bundle
9/25/2023,814905634,17,Male,,,Daily 200MB Data Bundle
9/30/2023,814905634,17,Male,,,Daily 200MB Data Bundle
9/28/2023,641302914,10,Male,,,Hourly Bundle 400MB
9/26/2023,836324757,10,Male,,,Hourly Bundle 400MB
9/29/2023,814292042,11,Male,,,Hourly Bundle 400MB
9/29/2023,722951219,15,Male,,,Daily 200MB Data Bundle
9/25/2023,6201121,17,Male,,,Daily 200MB Data Bundle
9/26/2023,6201121,17,Male,,,Daily 200MB Data Bundle
9/28/2023,6201121,17,Male,,,Daily 200MB Data Bundle
9/29/2023,6201121,17,Male,,,Daily 200MB Data Bundle
9/27/2023,802659544,17,Male,,,Daily 200MB Data Bundle
9/27/2023,33711482,17,Male,,,Daily 200MB Data Bundle
9/25/2023,553081540,17,Male,,,Daily 200MB Data Bundle
9/28/2023,582799833,17,Male,,,Daily 200MB Data Bundle
9/30/2023,684374032,15,Male,,,Daily 200MB Data Bundle
9/30/2023,684374032,15,Male,,,Daily 200MB Data Bundle
9/30/2023,709193175,50,Male,,,Daily 1GB for 50 Afs Subscription
9/28/2023,827438482,17,Male,,,Daily 200MB Data Bundle
9/27/2023,709432872,10,Male,,,Hourly Bundle 400MB
9/24/2023,63466039,12,Male,,,Hourly Bundle 512MB
9/29/2023,842572908,17,Male,,,Daily 200MB Data Bundle
9/30/2023,842572908,17,Male,,,Daily 200MB Data Bundle
9/30/2023,825749824,15,Female,,,Daily 200MB Data Bundle
9/30/2023,785805090,17,Female,,,Daily 200MB Data Bundle
9/28/2023,690508095,55,Male,,,Weekly 425MB Data Bundle
9/30/2023,578620461,10,Male,,,Hourly Bundle 400MB
9/25/2023,770368535,50,Female,,,Daily 1GB for 50 Afs Subscription
9/27/2023,589974598,15,Male,,,Daily 200MB Data Bundle
9/30/2023,825279403,10,Male,,,Hourly Bundle 400MB
9/24/2023,849007181,17,Male,,,Daily 200MB Data Bundle
9/29/2023,704195618,549,Male,,,Monthly 6GB for 499AFN
9/24/2023,708962883,50,Male,,,Daily 1GB for 50 Afs Subscription
9/27/2023,599767662,17,Male,,,Daily 200MB Data Bundle
9/28/2023,455164821,17,Male,,,Daily 200MB Data Bundle
9/28/2023,449154824,17,Male,,,Daily 200MB Data Bundle
9/30/2023,710828884,17,Male,,,Daily 200MB Data Bundle
9/25/2023,644655205,17,Male,,,Daily 200MB Data Bundle
9/28/2023,816695140,12,Male,,,Hourly Bundle 512MB
9/30/2023,643695067,55,Male,,,Weekly 425MB Data Bundle
9/30/2023,775181241,10,Male,,,Hourly Bundle 400MB
9/26/2023,786877571,10,Male,,,Hourly Bundle 400MB
9/25/2023,714889859,17,Male,,,Daily 200MB Data Bundle
9/30/2023,216580599,10,Male,,,Hourly Bundle 400MB
9/30/2023,627647388,17,Male,,,Daily 200MB Data Bundle
9/28/2023,502140681,50,Male,,,Daily 1GB for 50 Afs Subscription
9/29/2023,436419365,17,Male,,,Daily 200MB Data Bundle
9/25/2023,566203381,15,Male,,,Daily 200MB Data Bundle
9/30/2023,509794321,17,Male,,,Daily 200MB Data Bundle
9/28/2023,685814628,12,Male,,,Hourly Bundle 512MB
9/27/2023,673610303,10,Male,,,Hourly Bundle 400MB
9/26/2023,728055529,10,Male,,,Hourly Bundle 400MB
9/26/2023,728055529,10,Male,,,Hourly Bundle 400MB
9/28/2023,598252496,17,Male,,,Daily 200MB Data Bundle
9/25/2023,836714217,11,Female,,,Hourly Bundle 400MB
9/27/2023,597862049,10,Male,,,Hourly Bundle 400MB
9/24/2023,839967544,10,Male,,,Hourly Bundle 400MB
9/25/2023,847517944,12,Male,,,Hourly Bundle 512MB
9/29/2023,737408690,17,Male,,,Daily 200MB Data Bundle
9/27/2023,836329941,11,Male,,,Hourly Bundle 400MB
9/30/2023,103983854,10,Male,,,Hourly Bundle 400MB
9/29/2023,632402633,10,Male,,,Hourly Bundle 400MB
9/26/2023,791185355,17,Male,,,Daily 200MB Data Bundle
9/26/2023,791185355,17,Male,,,Daily 200MB Data Bundle
9/28/2023,792748082,10,Male,,,Hourly Bundle 400MB
9/26/2023,716275541,10,Male,,,Hourly Bundle 400MB
9/27/2023,685882577,17,Male,,,Daily 200MB Data Bundle
9/24/2023,843027032,110,Male,,,Monthly 1GB 110AFN
9/25/2023,341906096,15,Male,,,Daily 200MB Data Bundle
9/24/2023,646477720,17,Male,,,Daily 200MB Data Bundle
9/27/2023,733753061,17,Male,,,Daily 200MB Data Bundle
9/30/2023,846247280,999,Male,,,Monthly 20GB for 999AFN
9/27/2023,598277122,50,Male,,,Daily 1GB for 50 Afs Subscription
9/30/2023,749613628,10,Male,,,Hourly Bundle 400MB
9/27/2023,692317545,12,Male,,,Hourly Bundle 512MB
9/29/2023,326845719,10,Male,,,Hourly Bundle 400MB
9/24/2023,625545557,110,Female,,,Monthly 1GB 110AFN
9/24/2023,727532929,17,Male,,,Daily 200MB Data Bundle
9/30/2023,727532929,17,Male,,,Daily 200MB Data Bundle
9/24/2023,663330911,999,Male,,,Monthly 20GB for 999AFN
9/28/2023,782113206,10,Female,,,Hourly Bundle 400MB
9/25/2023,747250847,10,Male,,,Hourly Bundle 400MB
9/27/2023,814270082,15,Female,,,Daily 200MB Data Bundle
9/26/2023,845551671,17,Male,,,Daily 200MB Data Bundle
9/24/2023,216440551,11,Male,,,Hourly Bundle 400MB
9/29/2023,826454509,17,Male,,,Daily 200MB Data Bundle
9/27/2023,706068572,10,Male,,,Hourly Bundle 400MB
9/25/2023,642164244,10,Male,,,Hourly Bundle 400MB
9/29/2023,437053643,110,Male,,,Monthly 1GB 110AFN
9/28/2023,919437380,17,Female,,,Daily 200MB Data Bundle
9/30/2023,913987324,15,Male,,,Daily 200MB Data Bundle
9/28/2023,921350125,17,Female,,,Daily 200MB Data Bundle
9/24/2023,919447811,50,Male,,,Daily 1GB for 50 Afs Subscription
9/24/2023,924202639,17,Male,,,Daily 200MB Data Bundle
9/25/2023,924202639,17,Male,,,Daily 200MB Data Bundle
9/25/2023,924202639,17,Male,,,Daily 200MB Data Bundle
9/26/2023,924202639,17,Male,,,Daily 200MB Data Bundle
9/28/2023,924202639,17,Male,,,Daily 200MB Data Bundle
9/30/2023,916054832,15,Male,,,Daily 200MB Data Bundle
9/24/2023,919450393,10,Male,,,Hourly Bundle 400MB
9/28/2023,920217786,55,Female,,,Weekly 425MB Data Bundle
9/24/2023,861153794,10,Male,,,Hourly Bundle 400MB
9/24/2023,915754240,11,Female,,,Hourly Bundle 400MB
9/27/2023,911240510,17,Male,,,Daily 200MB Data Bundle
9/26/2023,919370166,17,Male,,,Daily 200MB Data Bundle
9/30/2023,917990289,110,Male,,,Monthly 1GB 110AFN
9/27/2023,916740148,50,Male,,,Daily 1GB for 50 Afs Subscription
9/29/2023,920585035,11,Male,,,Hourly Bundle 400MB
9/27/2023,920425016,55,Male,,,Weekly 425MB Data Bundle
9/25/2023,921347842,10,Male,,,Hourly Bundle 400MB
9/28/2023,919356846,12,Male,,,Hourly Bundle 512MB
9/28/2023,919347936,17,Male,,,Daily 200MB Data Bundle
9/25/2023,917561713,55,Male,,,Weekly 425MB Data Bundle
9/29/2023,778084007,11,Male,,,Hourly Bundle 400MB
9/30/2023,778084007,11,Male,,,Hourly Bundle 400MB
9/26/2023,819247304,10,Male,,,Hourly Bundle 400MB
9/26/2023,802082012,15,Male,,,Daily 200MB Data Bundle
9/30/2023,808785024,10,Male,,,Hourly Bundle 400MB
9/25/2023,677942216,10,Male,,,Hourly Bundle 400MB
9/25/2023,779397847,11,Male,,,Hourly Bundle 400MB
9/26/2023,779397847,50,Male,,,Daily 1GB for 50 Afs Subscription
9/24/2023,836547877,15,Male,,,Daily 200MB Data Bundle
9/29/2023,534757971,17,Male,,,Daily 200MB Data Bundle
9/25/2023,761942989,17,Male,,,Daily 200MB Data Bundle
9/30/2023,924151729,17,Female,,,Daily 200MB Data Bundle
9/24/2023,860709572,17,Male,,,Daily 200MB Data Bundle
9/30/2023,860709572,17,Male,,,Daily 200MB Data Bundle
9/28/2023,920296474,50,Male,,,Daily 1GB for 50 Afs Subscription
9/24/2023,909280393,15,Male,,,Daily 200MB Data Bundle
9/30/2023,923910381,10,Male,,,Hourly Bundle 400MB
9/24/2023,919448872,17,Female,,,Daily 200MB Data Bundle
9/24/2023,919448872,11,Female,,,Hourly Bundle 400MB
9/26/2023,920199178,11,Male,,,Hourly Bundle 400MB
9/26/2023,917756079,17,Male,,,Daily 200MB Data Bundle
9/30/2023,923846167,11,Male,,,Hourly Bundle 400MB
9/25/2023,923105134,17,Male,,,Daily 200MB Data Bundle
9/24/2023,920380053,17,Male,,,Daily 200MB Data Bundle
9/27/2023,920070382,55,Male,,,Weekly 425MB Data Bundle
9/29/2023,848272026,17,Male,,,Daily 200MB Data Bundle
9/27/2023,826285312,17,Male,,,Daily 200MB Data Bundle
9/29/2023,634014914,15,Male,,,Daily 200MB Data Bundle
9/25/2023,847625013,50,Male,,,Daily 1GB for 50 Afs Subscription
9/28/2023,690498013,55,Male,,,Weekly 425MB Data Bundle
9/24/2023,924264163,17,Male,,,Daily 200MB Data Bundle
9/26/2023,923104623,15,Male,,,Daily 200MB Data Bundle
9/27/2023,920332220,17,Female,,,Daily 200MB Data Bundle
9/28/2023,920223727,17,Male,,,Daily 200MB Data Bundle
9/27/2023,917606746,10,Male,,,Hourly Bundle 400MB
9/29/2023,916677798,17,Male,,,Daily 200MB Data Bundle
9/26/2023,920633956,17,Male,,,Daily 200MB Data Bundle
9/29/2023,920633956,17,Male,,,Daily 200MB Data Bundle
9/29/2023,919768378,17,Male,,,Daily 200MB Data Bundle
9/26/2023,919840395,11,Male,,,Hourly Bundle 400MB
9/29/2023,920105040,17,Male,,,Daily 200MB Data Bundle
9/30/2023,920263839,17,Female,,,Daily 200MB Data Bundle
9/28/2023,920589273,17,Male,,,Daily 200MB Data Bundle
9/28/2023,919771263,10,Male,,,Hourly Bundle 400MB
9/26/2023,920565143,55,Male,,,Weekly 425MB Data Bundle
9/24/2023,920011714,17,Male,,,Daily 200MB Data Bundle
9/27/2023,923928482,12,Male,,,Hourly Bundle 512MB
9/30/2023,923158746,17,Male,,,Daily 200MB Data Bundle
9/29/2023,920269651,12,Male,,,Hourly Bundle 512MB
9/29/2023,924103059,15,Male,,,Daily 200MB Data Bundle
9/26/2023,911135842,10,Male,,,Hourly Bundle 400MB
9/27/2023,911135842,12,Male,,,Hourly Bundle 512MB
9/29/2023,914161428,15,Male,,,Daily 200MB Data Bundle
9/24/2023,919590434,17,Male,,,Daily 200MB Data Bundle
9/28/2023,919777485,10,Male,,,Hourly Bundle 400MB
9/28/2023,923100792,10,Female,,,Hourly Bundle 400MB
9/25/2023,918080215,17,Female,,,Daily 200MB Data Bundle
9/28/2023,923158001,17,Female,,,Daily 200MB Data Bundle
9/29/2023,923916262,17,Male,,,Daily 200MB Data Bundle
9/26/2023,920104815,17,Male,,,Daily 200MB Data Bundle
9/30/2023,923152335,12,Male,,,Hourly Bundle 512MB
9/27/2023,924243598,11,Male,,,Hourly Bundle 400MB
9/28/2023,924243598,55,Male,,,Weekly 425MB Data Bundle
9/29/2023,924243598,55,Male,,,Weekly 425MB Data Bundle
9/30/2023,919391996,12,Male,,,Hourly Bundle 512MB
9/26/2023,919479453,15,Male,,,Daily 200MB Data Bundle
9/24/2023,920502020,17,Male,,,Daily 200MB Data Bundle
9/25/2023,924319451,10,Male,,,Hourly Bundle 400MB
9/25/2023,919466123,17,Male,,,Daily 200MB Data Bundle
9/28/2023,916742499,55,Male,,,Weekly 425MB Data Bundle
9/28/2023,668329895,10,Male,,,Hourly Bundle 400MB
9/25/2023,919689661,17,Male,,,Daily 200MB Data Bundle
9/29/2023,919689661,17,Male,,,Daily 200MB Data Bundle
9/26/2023,919706410,17,Male,,,Daily 200MB Data Bundle
9/24/2023,919936572,17,Male,,,Daily 200MB Data Bundle
9/24/2023,920322874,17,Female,,,Daily 200MB Data Bundle
9/25/2023,919885907,10,Female,,,Hourly Bundle 400MB
9/28/2023,920238098,50,Male,,,Daily 1GB for 50 Afs Subscription
9/25/2023,920078733,17,Male,,,Daily 200MB Data Bundle
9/28/2023,915664747,50,Male,,,Daily 1GB for 50 Afs Subscription
9/27/2023,923819231,17,Male,,,Daily 200MB Data Bundle
9/29/2023,917910550,11,Male,,,Hourly Bundle 400MB
9/29/2023,911246106,55,Male,,,Weekly 425MB Data Bundle
9/26/2023,920325200,17,Male,,,Daily 200MB Data Bundle
9/27/2023,914032266,12,Male,,,Hourly Bundle 512MB
9/25/2023,923922663,15,Male,,,Daily 200MB Data Bundle
9/26/2023,919496189,17,Male,,,Daily 200MB Data Bundle
9/30/2023,919350450,11,Male,,,Hourly Bundle 400MB
9/29/2023,919593872,10,Male,,,Hourly Bundle 400MB
9/30/2023,919629247,10,Male,,,Hourly Bundle 400MB
9/29/2023,917831979,10,Male,,,Hourly Bundle 400MB
9/27/2023,923150520,10,Male,,,Hourly Bundle 400MB
9/30/2023,919356879,10,Male,,,Hourly Bundle 400MB
9/25/2023,913997528,10,Male,,,Hourly Bundle 400MB
9/25/2023,920177771,11,Male,,,Hourly Bundle 400MB
9/28/2023,920177771,17,Male,,,Daily 200MB Data Bundle
9/27/2023,913991549,110,Male,,,Monthly 1GB 110AFN
9/26/2023,920551856,999,Female,,,Monthly 20GB for 999AFN
9/27/2023,914158456,11,Male,,,Hourly Bundle 400MB
9/28/2023,919893594,17,Male,,,Daily 200MB Data Bundle
9/30/2023,914037138,17,Male,,,Daily 200MB Data Bundle
9/26/2023,919086238,11,Male,,,Hourly Bundle 400MB
9/28/2023,919086238,10,Male,,,Hourly Bundle 400MB
9/28/2023,924403172,50,Male,,,Daily 1GB for 50 Afs Subscription
9/27/2023,917722694,50,Female,,,Daily 1GB for 50 Afs Subscription
9/26/2023,914634053,17,Male,,,Daily 200MB Data Bundle
9/30/2023,923923363,15,Female,,,Daily 200MB Data Bundle
9/24/2023,911267705,10,Male,,,Hourly Bundle 400MB
9/24/2023,919954276,55,Male,,,Weekly 425MB Data Bundle
9/30/2023,919552137,55,Male,,,Weekly 425MB Data Bundle
9/26/2023,920315707,17,Female,,,Daily 200MB Data Bundle
9/26/2023,919950390,50,Male,,,Daily 1GB for 50 Afs Subscription
9/25/2023,924231286,17,Female,,,Daily 200MB Data Bundle
9/29/2023,924231286,55,Female,,,Weekly 425MB Data Bundle
9/25/2023,920283407,17,Male,,,Daily 200MB Data Bundle
9/26/2023,920283407,17,Male,,,Daily 200MB Data Bundle
9/29/2023,920283407,17,Male,,,Daily 200MB Data Bundle
9/30/2023,920283407,17,Male,,,Daily 200MB Data Bundle
9/28/2023,923919585,17,Female,,,Daily 200MB Data Bundle
9/25/2023,918320077,17,Male,,,Daily 200MB Data Bundle
9/30/2023,930816570,11,Male,,,Hourly Bundle 400MB
9/28/2023,926247747,15,Male,,,Daily 200MB Data Bundle
9/30/2023,927635217,17,Male,,,Daily 200MB Data Bundle
9/28/2023,929681544,10,Male,,,Hourly Bundle 400MB
9/28/2023,927563994,17,Male,,,Daily 200MB Data Bundle
9/28/2023,927563994,17,Male,,,Daily 200MB Data Bundle
9/24/2023,929376130,17,Male,,,Daily 200MB Data Bundle
9/25/2023,888507634,17,Male,,,Daily 200MB Data Bundle
9/30/2023,888507634,17,Male,,,Daily 200MB Data Bundle
9/24/2023,917860193,17,Male,,,Daily 200MB Data Bundle
9/26/2023,917860193,11,Male,,,Hourly Bundle 400MB
9/27/2023,917860193,17,Male,,,Daily 200MB Data Bundle
9/26/2023,917869899,110,Female,,,Monthly 1GB 110AFN
9/25/2023,920261524,17,Female,,,Daily 200MB Data Bundle
9/25/2023,920261524,17,Female,,,Daily 200MB Data Bundle
9/26/2023,920261524,17,Female,,,Daily 200MB Data Bundle
9/26/2023,920261524,11,Female,,,Hourly Bundle 400MB
9/27/2023,919862397,50,Male,,,Daily 1GB for 50 Afs Subscription
9/30/2023,917696604,17,Male,,,Daily 200MB Data Bundle
9/24/2023,919491099,55,Male,,,Weekly 425MB Data Bundle
9/29/2023,929394235,10,Male,,,Hourly Bundle 400MB
9/30/2023,929394235,10,Male,,,Hourly Bundle 400MB
9/28/2023,929349904,11,Male,,,Hourly Bundle 400MB
9/29/2023,929349904,11,Male,,,Hourly Bundle 400MB
9/28/2023,927622253,55,Male,,,Weekly 425MB Data Bundle
9/28/2023,927627922,17,Male,,,Daily 200MB Data Bundle
9/28/2023,927486313,50,Male,,,Daily 1GB for 50 Afs Subscription
9/24/2023,929505018,15,Male,,,Daily 200MB Data Bundle
9/27/2023,929543989,17,Female,,,Daily 200MB Data Bundle
9/26/2023,927559812,110,Male,,,Monthly 1GB 110AFN
9/27/2023,927463717,17,Male,,,Daily 200MB Data Bundle
9/25/2023,888989348,11,Female,,,Hourly Bundle 400MB
9/25/2023,920062257,10,Male,,,Hourly Bundle 400MB
9/28/2023,887745901,10,Female,,,Hourly Bundle 400MB
9/27/2023,914056754,17,Male,,,Daily 200MB Data Bundle
9/29/2023,914056754,17,Male,,,Daily 200MB Data Bundle
9/27/2023,919496954,17,Male,,,Daily 200MB Data Bundle
9/24/2023,920113920,10,Male,,,Hourly Bundle 400MB
9/26/2023,917947765,110,Male,,,Monthly 1GB 110AFN
9/25/2023,918313471,50,Male,,,Daily 1GB for 50 Afs Subscription
9/28/2023,919659257,15,Male,,,Daily 200MB Data Bundle
9/25/2023,916720699,10,Male,,,Hourly Bundle 400MB
9/24/2023,923087991,17,Male,,,Daily 200MB Data Bundle
9/29/2023,923150270,10,Male,,,Hourly Bundle 400MB
9/30/2023,920285368,17,Male,,,Daily 200MB Data Bundle
9/29/2023,923923647,55,Male,,,Weekly 425MB Data Bundle
9/24/2023,916708144,50,Male,,,Daily 1GB for 50 Afs Subscription
9/27/2023,920551621,15,Male,,,Daily 200MB Data Bundle
9/30/2023,917696344,10,Male,,,Hourly Bundle 400MB
9/30/2023,923118317,17,Male,,,Daily 200MB Data Bundle
9/28/2023,916712635,11,Male,,,Hourly Bundle 400MB
9/24/2023,923864994,15,Male,,,Daily 200MB Data Bundle
9/30/2023,911182496,10,Male,,,Hourly Bundle 400MB
9/28/2023,925129983,15,Male,,,Daily 200MB Data Bundle
9/30/2023,925086599,50,Male,,,Daily 1GB for 50 Afs Subscription
9/26/2023,925060452,10,Male,,,Hourly Bundle 400MB
9/28/2023,923879577,17,Male,,,Daily 200MB Data Bundle
9/26/2023,923124799,17,Male,,,Daily 200MB Data Bundle
9/30/2023,911240291,15,Male,,,Daily 200MB Data Bundle
9/24/2023,915823800,17,Male,,,Daily 200MB Data Bundle
9/26/2023,915823800,17,Male,,,Daily 200MB Data Bundle
9/29/2023,923121648,17,Male,,,Daily 200MB Data Bundle
9/29/2023,923121648,10,Male,,,Hourly Bundle 400MB
9/30/2023,919528829,55,Male,,,Weekly 425MB Data Bundle
9/29/2023,925062917,15,Male,,,Daily 200MB Data Bundle
9/28/2023,923817633,17,Male,,,Daily 200MB Data Bundle
9/28/2023,919628198,17,Male,,,Daily 200MB Data Bundle
9/28/2023,919628198,17,Male,,,Daily 200MB Data Bundle
9/30/2023,920550516,110,Male,,,Monthly 1GB 110AFN
9/24/2023,919583636,17,Male,,,Daily 200MB Data Bundle
9/25/2023,919583636,17,Male,,,Daily 200MB Data Bundle
9/25/2023,919583636,17,Male,,,Daily 200MB Data Bundle
9/29/2023,919350952,15,Female,,,Daily 200MB Data Bundle
9/24/2023,920612672,10,Male,,,Hourly Bundle 400MB
9/30/2023,920511248,12,Male,,,Hourly Bundle 512MB
9/30/2023,920511248,12,Male,,,Hourly Bundle 512MB
9/26/2023,924773242,55,Male,,,Weekly 425MB Data Bundle
9/24/2023,916688664,17,Male,,,Daily 200MB Data Bundle
9/27/2023,925270987,55,Male,,,Weekly 425MB Data Bundle
9/26/2023,923914771,10,Male,,,Hourly Bundle 400MB
9/29/2023,910475161,15,Male,,,Daily 200MB Data Bundle
9/26/2023,923865039,11,Male,,,Hourly Bundle 400MB
9/27/2023,923865039,11,Male,,,Hourly Bundle 400MB
9/27/2023,923865039,11,Male,,,Hourly Bundle 400MB
9/24/2023,920475990,10,Male,,,Hourly Bundle 400MB
9/28/2023,923876875,11,Male,,,Hourly Bundle 400MB
9/24/2023,920517044,17,Female,,,Daily 200MB Data Bundle
9/24/2023,919684245,17,Male,,,Daily 200MB Data Bundle
9/27/2023,888551746,17,Male,,,Daily 200MB Data Bundle
9/27/2023,887348508,17,Female,,,Daily 200MB Data Bundle
9/26/2023,929449218,17,Female,,,Daily 200MB Data Bundle
9/24/2023,888204524,11,Male,,,Hourly Bundle 400MB
9/27/2023,923157259,10,Female,,,Hourly Bundle 400MB
9/26/2023,923878677,17,Male,,,Daily 200MB Data Bundle
9/29/2023,923878677,17,Male,,,Daily 200MB Data Bundle
9/29/2023,915688357,149,Male,,,Weekly 1.5GB for 149 AFN Subs
9/24/2023,925048782,17,Male,,,Daily 200MB Data Bundle
9/24/2023,923883575,12,Male,,,Hourly Bundle 512MB
9/30/2023,925103653,11,Male,,,Hourly Bundle 400MB
9/26/2023,923147306,17,Female,,,Daily 200MB Data Bundle
9/28/2023,920588307,17,Male,,,Daily 200MB Data Bundle
9/28/2023,917821720,17,Male,,,Daily 200MB Data Bundle
9/29/2023,919850273,10,Male,,,Hourly Bundle 400MB
9/30/2023,910484649,55,Male,,,Weekly 425MB Data Bundle
9/26/2023,919753943,55,Male,,,Weekly 425MB Data Bundle
9/27/2023,918004671,10,Female,,,Hourly Bundle 400MB
9/29/2023,888076047,10,Male,,,Hourly Bundle 400MB
9/24/2023,929519997,17,Male,,,Daily 200MB Data Bundle
9/26/2023,929424408,17,Male,,,Daily 200MB Data Bundle
9/24/2023,927612190,12,Male,,,Hourly Bundle 512MB
9/30/2023,927622125,10,Male,,,Hourly Bundle 400MB
9/30/2023,927540551,17,Male,,,Daily 200MB Data Bundle
9/29/2023,926106056,17,Male,,,Daily 200MB Data Bundle
9/28/2023,929635558,17,Male,,,Daily 200MB Data Bundle
9/30/2023,845076463,10,Male,,,Hourly Bundle 400MB
9/25/2023,926026851,110,Male,,,Monthly 1GB 110AFN
9/28/2023,918010782,10,Male,,,Hourly Bundle 400MB
9/28/2023,920091329,10,Male,,,Hourly Bundle 400MB
9/24/2023,917957689,15,Male,,,Daily 200MB Data Bundle
9/27/2023,924778769,17,Male,,,Daily 200MB Data Bundle
9/30/2023,924778769,17,Male,,,Daily 200MB Data Bundle
9/30/2023,926043176,55,Male,,,Weekly 425MB Data Bundle
9/24/2023,929527720,17,Male,,,Daily 200MB Data Bundle
9/24/2023,929681424,11,Male,,,Hourly Bundle 400MB
