ACTIVATION_DATE,SUBSCRIPTION_ID,REVENUE,GENDER,PROVINCE,Language,BUNDLE_NAME
9/26/2023,908891082,11,Female,KABUL,Dari,Hourly Bundle 400MB
9/26/2023,908891082,11,Female,HELMAND,Pashto,Hourly Bundle 400MB
9/26/2023,908891082,11,Female,Parwan,Dari,Hourly Bundle 400MB
9/24/2023,908882488,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/27/2023,909182769,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,905667733,15,Female,Herat,Pashto,Daily 200MB Data Bundle
9/30/2023,907600954,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/26/2023,908162154,12,Male,HELMAND,English,Hourly Bundle 512MB
9/28/2023,907681881,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/24/2023,907727980,17,Female,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/30/2023,907847230,17,Female,BAGHLAN,Dari,Daily 200MB Data Bundle
9/24/2023,905696293,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/27/2023,908147501,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/26/2023,907734052,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/26/2023,908071487,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/26/2023,908071487,10,Male,NANGARHAR,English,Hourly Bundle 400MB
9/26/2023,907723367,17,Female,BAGHLAN,Dari,Daily 200MB Data Bundle
9/26/2023,907600546,50,Male,Herat,Pashto,Daily 1GB for 50 Afs Subscription
9/24/2023,907489452,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,907489452,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/24/2023,907489452,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/25/2023,907489452,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/26/2023,907489452,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/28/2023,907489452,17,Male,Herat,English,Daily 200MB Data Bundle
9/30/2023,889254999,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/28/2023,883502212,50,Male,HELMAND,Pashto,Daily 1GB for 50 Afs Subscription
9/30/2023,889269800,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/25/2023,891790640,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/30/2023,889287783,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/28/2023,889438659,10,Female,Herat,Pashto,Hourly Bundle 400MB
9/24/2023,889313761,10,Female,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,888481487,10,Female,HELMAND,English,Hourly Bundle 400MB
9/25/2023,886128348,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/26/2023,886128348,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/27/2023,890733536,15,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/25/2023,890736895,11,Male,Herat,Pashto,Hourly Bundle 400MB
9/30/2023,890234494,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,888474088,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/30/2023,889476221,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/25/2023,890047454,50,Female,NANGARHAR,English,Daily 1GB for 50 Afs Subscription
9/24/2023,890734841,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/28/2023,889843631,50,Male,Herat,Pashto,Daily 1GB for 50 Afs Subscription
9/30/2023,890188441,10,Female,KABUL,Dari,Hourly Bundle 400MB
9/29/2023,888393108,50,Male,HELMAND,Pashto,Daily 1GB for 50 Afs Subscription
9/24/2023,890728015,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/27/2023,889463951,15,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/28/2023,889443207,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/27/2023,886234323,10,Male,Herat,English,Hourly Bundle 400MB
9/25/2023,888221783,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/24/2023,889264893,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,883080800,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/30/2023,889486370,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/30/2023,889486370,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/28/2023,886341818,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/27/2023,889415309,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/28/2023,889888251,15,Male,HELMAND,English,Daily 200MB Data Bundle
9/29/2023,888329822,10,Female,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,885837230,12,Male,NANGARHAR,Pashto,Hourly Bundle 512MB
9/28/2023,889662454,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,891759209,110,Male,Herat,Pashto,Monthly 1GB 110AFN
9/26/2023,888307359,12,Male,KABUL,Dari,Hourly Bundle 512MB
9/27/2023,889320188,15,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,908090125,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/27/2023,907512866,50,Male,NANGARHAR,English,Daily 1GB for 50 Afs Subscription
9/30/2023,907423447,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/29/2023,907847543,17,Female,Herat,Pashto,Daily 200MB Data Bundle
9/27/2023,909023209,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/29/2023,907845675,12,Female,HELMAND,Pashto,Hourly Bundle 512MB
9/28/2023,907518721,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/24/2023,909412724,10,Female,NANGARHAR,Pashto,Hourly Bundle 400MB
9/24/2023,905519502,55,Male,BAGHLAN,Dari,Weekly 425MB Data Bundle
9/29/2023,908055201,10,Male,Herat,English,Hourly Bundle 400MB
9/24/2023,884587743,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,909683868,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/28/2023,907528732,12,Male,Parwan,Dari,Hourly Bundle 512MB
9/26/2023,909251677,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/27/2023,909251677,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/26/2023,907543221,50,Male,Herat,Pashto,Daily 1GB for 50 Afs Subscription
9/27/2023,907543221,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/30/2023,909227113,12,Male,HELMAND,English,Hourly Bundle 512MB
9/30/2023,909652783,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/29/2023,907572786,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/27/2023,884580760,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/26/2023,907942201,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/28/2023,907602501,12,Male,KABUL,Dari,Hourly Bundle 512MB
9/29/2023,906620534,110,Male,HELMAND,Pashto,Monthly 1GB 110AFN
9/26/2023,906641270,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/25/2023,907882139,10,Male,NANGARHAR,English,Hourly Bundle 400MB
9/25/2023,909640008,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/25/2023,907979613,17,Female,Herat,Pashto,Daily 200MB Data Bundle
9/26/2023,909685973,10,Female,KABUL,Dari,Hourly Bundle 400MB
9/27/2023,908024370,10,Female,HELMAND,Pashto,Hourly Bundle 400MB
9/25/2023,907483778,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/30/2023,907998218,17,Female,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/28/2023,908022856,17,Female,BAGHLAN,Dari,Daily 200MB Data Bundle
9/28/2023,884583756,17,Male,Herat,English,Daily 200MB Data Bundle
9/26/2023,911491030,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/30/2023,913068281,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/29/2023,912128918,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/29/2023,911144740,10,Female,NANGARHAR,Pashto,Hourly Bundle 400MB
9/28/2023,913035776,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/24/2023,910879744,10,Female,Herat,Pashto,Hourly Bundle 400MB
9/25/2023,913644641,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,913096061,17,Male,HELMAND,English,Daily 200MB Data Bundle
9/28/2023,913096061,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/29/2023,911529509,12,Male,NANGARHAR,Pashto,Hourly Bundle 512MB
9/25/2023,911068184,15,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/27/2023,907776642,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/27/2023,907776642,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,907776642,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/30/2023,907776642,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/30/2023,907776642,17,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/30/2023,907776642,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/25/2023,910678170,15,Male,Herat,Pashto,Daily 200MB Data Bundle
9/29/2023,911451381,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,910854013,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/26/2023,911343931,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/29/2023,913031174,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/30/2023,911452276,12,Male,BAGHLAN,Dari,Hourly Bundle 512MB
9/28/2023,907958496,10,Male,Herat,English,Hourly Bundle 400MB
9/25/2023,910810754,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/26/2023,910600646,110,Male,HELMAND,Pashto,Monthly 1GB 110AFN
9/27/2023,911531213,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/26/2023,910997455,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/27/2023,910997455,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/28/2023,910998474,11,Male,Herat,Pashto,Hourly Bundle 400MB
9/29/2023,911534239,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/26/2023,911408567,17,Male,HELMAND,English,Daily 200MB Data Bundle
9/26/2023,911408567,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/25/2023,905189339,12,Male,NANGARHAR,Pashto,Hourly Bundle 512MB
9/26/2023,911454715,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/26/2023,911138194,50,Female,Herat,Pashto,Daily 1GB for 50 Afs Subscription
9/24/2023,911340058,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,910693343,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/26/2023,911480416,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/30/2023,911320762,17,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/26/2023,940302612,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,937765755,55,Male,Herat,Pashto,Weekly 425MB Data Bundle
9/27/2023,932406699,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,937643849,15,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/25/2023,937629103,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/28/2023,932490487,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/29/2023,937787924,17,Female,BAGHLAN,Dari,Daily 200MB Data Bundle
9/26/2023,937646598,10,Male,Herat,English,Hourly Bundle 400MB
9/28/2023,937646598,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/30/2023,398085166,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/26/2023,937751176,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/24/2023,937613471,55,Male,NANGARHAR,Pashto,Weekly 425MB Data Bundle
9/30/2023,937754106,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/29/2023,932189433,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/28/2023,937574766,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,937694141,11,Male,HELMAND,English,Hourly Bundle 400MB
9/28/2023,936057921,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/28/2023,855691018,55,Male,NANGARHAR,Pashto,Weekly 425MB Data Bundle
9/30/2023,854182518,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/27/2023,858179466,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/28/2023,855186525,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/28/2023,855815277,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,853450815,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,852890096,55,Male,NANGARHAR,English,Weekly 425MB Data Bundle
9/27/2023,806802188,50,Male,BAGHLAN,Dari,Daily 1GB for 50 Afs Subscription
9/27/2023,855065213,55,Male,Herat,Pashto,Weekly 425MB Data Bundle
9/28/2023,944293709,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/30/2023,609686055,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/26/2023,476612088,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/30/2023,476612088,50,Male,NANGARHAR,Pashto,Daily 1GB for 50 Afs Subscription
9/29/2023,560798194,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/29/2023,911324738,110,Male,Herat,English,Monthly 1GB 110AFN
9/28/2023,911328231,15,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,911538346,11,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/29/2023,913271301,12,Male,Parwan,Dari,Hourly Bundle 512MB
9/30/2023,911106723,15,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/28/2023,910841990,17,Female,BAGHLAN,Dari,Daily 200MB Data Bundle
9/30/2023,910841990,17,Female,Herat,Pashto,Daily 200MB Data Bundle
9/28/2023,909437598,55,Female,KABUL,Dari,Weekly 425MB Data Bundle
9/24/2023,911019748,11,Male,HELMAND,English,Hourly Bundle 400MB
9/24/2023,911019748,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,910789830,549,Male,NANGARHAR,Pashto,Monthly 6GB for 499AFN
9/27/2023,911487956,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/26/2023,907895279,15,Male,Herat,Pashto,Daily 200MB Data Bundle
9/25/2023,910850157,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,911111947,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,913641957,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/28/2023,913641957,17,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/30/2023,910907607,12,Male,BAGHLAN,Dari,Hourly Bundle 512MB
9/25/2023,910971368,50,Male,Herat,Pashto,Daily 1GB for 50 Afs Subscription
9/27/2023,911116937,12,Female,KABUL,Dari,Hourly Bundle 512MB
9/25/2023,913597377,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/28/2023,908102670,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/30/2023,908102670,17,Female,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/30/2023,912286263,12,Female,BAGHLAN,Dari,Hourly Bundle 512MB
9/30/2023,912254353,17,Male,Herat,English,Daily 200MB Data Bundle
9/28/2023,911476858,110,Male,KABUL,Dari,Monthly 1GB 110AFN
9/27/2023,910988728,110,Female,HELMAND,Pashto,Monthly 1GB 110AFN
9/24/2023,907860884,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/28/2023,907860884,17,Female,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/29/2023,907860884,17,Female,BAGHLAN,Dari,Daily 200MB Data Bundle
9/24/2023,911349748,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/30/2023,910942396,55,Female,KABUL,Dari,Weekly 425MB Data Bundle
9/29/2023,910748516,12,Male,HELMAND,English,Hourly Bundle 512MB
9/29/2023,913278454,549,Male,Parwan,Dari,Monthly 6GB for 499AFN
9/29/2023,910503364,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/29/2023,910503364,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/29/2023,910503364,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/30/2023,890738715,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,889950371,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/30/2023,889256803,55,Female,Parwan,Dari,Weekly 425MB Data Bundle
9/26/2023,889356925,15,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/30/2023,887911990,55,Male,BAGHLAN,Dari,Weekly 425MB Data Bundle
9/26/2023,885814364,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/28/2023,890245773,12,Male,KABUL,Dari,Hourly Bundle 512MB
9/29/2023,890743300,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/26/2023,890144256,55,Male,Parwan,Dari,Weekly 425MB Data Bundle
9/24/2023,890743931,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/24/2023,891667671,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/25/2023,891667671,11,Male,Herat,English,Hourly Bundle 400MB
9/24/2023,888531798,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/29/2023,887757650,12,Female,HELMAND,Pashto,Hourly Bundle 512MB
9/29/2023,885761681,55,Male,Parwan,Dari,Weekly 425MB Data Bundle
9/25/2023,888277006,15,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/24/2023,874250205,12,Male,BAGHLAN,Dari,Hourly Bundle 512MB
9/29/2023,889406032,50,Male,Herat,Pashto,Daily 1GB for 50 Afs Subscription
9/29/2023,889882519,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/30/2023,889882519,11,Male,HELMAND,English,Hourly Bundle 400MB
9/25/2023,890192438,10,Female,Parwan,Dari,Hourly Bundle 400MB
9/24/2023,890027835,55,Male,NANGARHAR,Pashto,Weekly 425MB Data Bundle
9/27/2023,875532559,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,890722759,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/26/2023,888047424,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/25/2023,890722135,11,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/24/2023,889642039,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/29/2023,889642039,17,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/30/2023,889642039,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/24/2023,888424669,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/25/2023,890725456,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/25/2023,891705625,55,Female,HELMAND,Pashto,Weekly 425MB Data Bundle
9/26/2023,888285404,10,Female,Parwan,Dari,Hourly Bundle 400MB
9/24/2023,890136242,12,Male,NANGARHAR,Pashto,Hourly Bundle 512MB
9/27/2023,890115957,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/25/2023,888442160,17,Male,Herat,English,Daily 200MB Data Bundle
9/26/2023,888442160,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/29/2023,891725513,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/26/2023,889447550,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/26/2023,872794426,10,Female,NANGARHAR,Pashto,Hourly Bundle 400MB
9/29/2023,892013071,11,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,907947357,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/26/2023,907947357,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/30/2023,907947357,17,Male,HELMAND,English,Daily 200MB Data Bundle
9/24/2023,907984237,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/24/2023,907602077,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/27/2023,907906019,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/27/2023,907783151,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/28/2023,907783151,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,907846122,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/30/2023,909241102,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/29/2023,907961680,10,Male,NANGARHAR,English,Hourly Bundle 400MB
9/28/2023,904969362,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/28/2023,908275444,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/24/2023,908000383,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/28/2023,907766309,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/28/2023,907766309,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/30/2023,906627800,55,Male,NANGARHAR,Pashto,Weekly 425MB Data Bundle
9/26/2023,905453230,50,Female,BAGHLAN,Dari,Daily 1GB for 50 Afs Subscription
9/25/2023,908013898,17,Female,Herat,English,Daily 200MB Data Bundle
9/27/2023,908011314,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,907731963,10,Female,HELMAND,Pashto,Hourly Bundle 400MB
9/28/2023,909857572,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/30/2023,907435705,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/24/2023,907485127,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/27/2023,905841153,15,Male,Herat,Pashto,Daily 200MB Data Bundle
9/25/2023,905520543,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,908967724,17,Male,HELMAND,English,Daily 200MB Data Bundle
9/28/2023,907540923,50,Female,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/28/2023,905813463,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/27/2023,907919840,10,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/29/2023,908006642,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/27/2023,907596990,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,907640681,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/29/2023,905959282,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/25/2023,909325961,17,Female,NANGARHAR,English,Daily 200MB Data Bundle
9/30/2023,905279294,1399,Male,BAGHLAN,Dari,Monthly 30GB 1399AFN
9/29/2023,907724250,10,Female,Herat,Pashto,Hourly Bundle 400MB
9/28/2023,908967927,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/26/2023,907708171,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,908205129,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/26/2023,905842152,15,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/24/2023,907716270,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/27/2023,909911023,55,Male,Herat,English,Weekly 425MB Data Bundle
9/26/2023,907497488,15,Male,KABUL,Dari,Daily 200MB Data Bundle
9/26/2023,905862917,149,Male,HELMAND,Pashto,Weekly 1.5GB for 149 AFN Subs
9/27/2023,911333259,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/25/2023,910945171,15,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/28/2023,911372158,110,Male,BAGHLAN,Dari,Monthly 1GB 110AFN
9/25/2023,910992185,15,Female,Herat,Pashto,Daily 200MB Data Bundle
9/26/2023,911066164,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,910755767,17,Female,HELMAND,English,Daily 200MB Data Bundle
9/29/2023,914871138,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/29/2023,911402099,10,Female,NANGARHAR,Pashto,Hourly Bundle 400MB
9/30/2023,910953239,17,Female,BAGHLAN,Dari,Daily 200MB Data Bundle
9/30/2023,910953239,17,Female,Herat,Pashto,Daily 200MB Data Bundle
9/29/2023,912256088,15,Female,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,910914046,15,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,911450545,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/30/2023,911450545,11,Male,NANGARHAR,English,Hourly Bundle 400MB
9/28/2023,910682288,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/27/2023,910938051,10,Female,Herat,Pashto,Hourly Bundle 400MB
9/26/2023,910884002,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,910950763,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/30/2023,910573021,110,Male,Parwan,Dari,Monthly 1GB 110AFN
9/29/2023,910486975,17,Female,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/30/2023,911054691,55,Male,BAGHLAN,Dari,Weekly 425MB Data Bundle
9/28/2023,914855967,10,Female,Herat,English,Hourly Bundle 400MB
9/25/2023,910576180,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/27/2023,910516707,15,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/24/2023,910473229,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/26/2023,913233086,15,Female,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/26/2023,907973658,11,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/25/2023,914974190,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/28/2023,910546416,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,914860656,10,Male,HELMAND,English,Hourly Bundle 400MB
9/28/2023,907631490,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/30/2023,913112438,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/28/2023,908025494,10,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/29/2023,911179987,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/30/2023,910474541,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,913203554,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,913203554,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/26/2023,911563667,10,Female,NANGARHAR,English,Hourly Bundle 400MB
9/30/2023,910895811,55,Male,BAGHLAN,Dari,Weekly 425MB Data Bundle
9/24/2023,914858678,50,Male,Herat,Pashto,Daily 1GB for 50 Afs Subscription
9/27/2023,914858678,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/26/2023,911064850,15,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/30/2023,913842074,50,Female,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/25/2023,910868305,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/24/2023,891696962,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/25/2023,891696962,17,Male,Herat,English,Daily 200MB Data Bundle
9/26/2023,891696962,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/26/2023,891696962,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/24/2023,889640049,15,Male,Parwan,Dari,Daily 200MB Data Bundle
9/28/2023,889244422,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/29/2023,886295544,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/27/2023,889613705,10,Female,Herat,Pashto,Hourly Bundle 400MB
9/27/2023,889250812,12,Male,KABUL,Dari,Hourly Bundle 512MB
9/25/2023,891740374,10,Male,HELMAND,English,Hourly Bundle 400MB
9/30/2023,889570520,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/27/2023,891735927,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
